,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
92,roberta-base,modifier,2,0.05618482784170571,13,_consider_magnitude
93,roberta-base,compound,2,0.10722454832600371,14,_consider_magnitude
94,roberta-base,head,2,0.06573792847949463,14,_consider_magnitude
95,roberta-base,modifier,2,0.05429924659787361,14,_consider_magnitude
96,roberta-base,compound,2,0.10326942669259981,15,_consider_magnitude
97,roberta-base,head,2,0.06227847454433384,15,_consider_magnitude
98,roberta-base,modifier,2,0.05138145014739088,15,_consider_magnitude
99,roberta-base,compound,2,0.10238284580965978,16,_consider_magnitude
100,roberta-base,head,2,0.061397003637664364,16,_consider_magnitude
101,roberta-base,modifier,2,0.05067116344578475,16,_consider_magnitude
102,roberta-base,compound,2,0.10094310999543296,17,_consider_magnitude
103,roberta-base,head,2,0.060358400960675546,17,_consider_magnitude
104,roberta-base,modifier,2,0.04953547121965553,17,_consider_magnitude
105,roberta-base,compound,2,0.10098398980559734,18,_consider_magnitude
106,roberta-base,head,2,0.0604989253081156,18,_consider_magnitude
107,roberta-base,modifier,2,0.04962745079252538,18,_consider_magnitude
108,roberta-base,compound,3,0.15902408972872528,1,_consider_magnitude
109,roberta-base,head,3,0.1927378703749341,1,_consider_magnitude
110,roberta-base,modifier,3,0.09733591117119651,1,_consider_magnitude
111,roberta-base,compound,3,0.17383287575498643,2,_consider_magnitude
112,roberta-base,head,3,0.18444904141345467,2,_consider_magnitude
113,roberta-base,modifier,3,0.10791102142602704,2,_consider_magnitude
114,roberta-base,compound,3,0.16360724759486228,3,_consider_magnitude
115,roberta-base,head,3,0.15336447009601292,3,_consider_magnitude
116,roberta-base,modifier,3,0.10895884266720979,3,_consider_magnitude
117,roberta-base,compound,3,0.13971433664059424,4,_consider_magnitude
118,roberta-base,head,3,0.12678483537818364,4,_consider_magnitude
119,roberta-base,modifier,3,0.09738894865017071,4,_consider_magnitude
120,roberta-base,compound,3,0.12924254835821827,5,_consider_magnitude
121,roberta-base,head,3,0.11408343127027767,5,_consider_magnitude
122,roberta-base,modifier,3,0.07608166743978638,5,_consider_magnitude
123,roberta-base,compound,3,0.13257727138015787,6,_consider_magnitude
124,roberta-base,head,3,0.11802506261344782,6,_consider_magnitude
125,roberta-base,modifier,3,0.08336062717865207,6,_consider_magnitude
126,roberta-base,compound,3,0.11850632493296508,7,_consider_magnitude
127,roberta-base,head,3,0.10861764915303429,7,_consider_magnitude
128,roberta-base,modifier,3,0.07807135080389152,7,_consider_magnitude
129,roberta-base,compound,3,0.1138865867283993,8,_consider_magnitude
130,roberta-base,head,3,0.10596225306442185,8,_consider_magnitude
131,roberta-base,modifier,3,0.07300274822311635,8,_consider_magnitude
132,roberta-base,compound,3,0.11629295138784441,9,_consider_magnitude
133,roberta-base,head,3,0.10952733632336133,9,_consider_magnitude
134,roberta-base,modifier,3,0.0784803682508288,9,_consider_magnitude
135,roberta-base,compound,3,0.11729758904932086,10,_consider_magnitude
136,roberta-base,head,3,0.10716706109296005,10,_consider_magnitude
137,roberta-base,modifier,3,0.07957446672607014,10,_consider_magnitude
138,roberta-base,compound,3,0.11637779332062227,11,_consider_magnitude
139,roberta-base,head,3,0.10500809611865365,11,_consider_magnitude
140,roberta-base,modifier,3,0.07958724166674651,11,_consider_magnitude
141,roberta-base,compound,3,0.1152433785885607,12,_consider_magnitude
142,roberta-base,head,3,0.10628303519815531,12,_consider_magnitude
143,roberta-base,modifier,3,0.07842727705333218,12,_consider_magnitude
144,roberta-base,compound,3,0.1141958334530984,13,_consider_magnitude
145,roberta-base,head,3,0.10947677036724762,13,_consider_magnitude
146,roberta-base,modifier,3,0.07959746161928762,13,_consider_magnitude
147,roberta-base,compound,3,0.11292344936173203,14,_consider_magnitude
148,roberta-base,head,3,0.11128825695515676,14,_consider_magnitude
149,roberta-base,modifier,3,0.07801336897541782,14,_consider_magnitude
150,roberta-base,compound,3,0.10968627939434007,15,_consider_magnitude
151,roberta-base,head,3,0.10879714352326476,15,_consider_magnitude
152,roberta-base,modifier,3,0.07572154461807717,15,_consider_magnitude
153,roberta-base,compound,3,0.10880991846394113,16,_consider_magnitude
154,roberta-base,head,3,0.10791056264032474,16,_consider_magnitude
155,roberta-base,modifier,3,0.07504447276222961,16,_consider_magnitude
156,roberta-base,compound,3,0.1074110624598787,17,_consider_magnitude
157,roberta-base,head,3,0.10687962492774175,17,_consider_magnitude
158,roberta-base,modifier,3,0.07394455036999423,17,_consider_magnitude
159,roberta-base,compound,3,0.10748260212766637,18,_consider_magnitude
160,roberta-base,head,3,0.10717600355143352,18,_consider_magnitude
161,roberta-base,modifier,3,0.07405696984794627,18,_consider_magnitude
162,roberta-base,compound,4,0.15747040921554198,1,_consider_magnitude
163,roberta-base,head,4,0.20499075987662982,1,_consider_magnitude
164,roberta-base,modifier,4,0.09573333861389204,1,_consider_magnitude
165,roberta-base,compound,4,0.17975407435060206,2,_consider_magnitude
166,roberta-base,head,4,0.19512343101520516,2,_consider_magnitude
167,roberta-base,modifier,4,0.11362226095344298,2,_consider_magnitude
168,roberta-base,compound,4,0.1748920905903384,3,_consider_magnitude
169,roberta-base,head,4,0.15863557238051484,3,_consider_magnitude
170,roberta-base,modifier,4,0.11906228281658131,3,_consider_magnitude
171,roberta-base,compound,4,0.14464441637372893,4,_consider_magnitude
172,roberta-base,head,4,0.1372135910858804,4,_consider_magnitude
173,roberta-base,modifier,4,0.1037432137557906,4,_consider_magnitude
174,roberta-base,compound,4,0.13409367247701395,5,_consider_magnitude
175,roberta-base,head,4,0.12920767606023972,5,_consider_magnitude
176,roberta-base,modifier,4,0.08742807994873741,5,_consider_magnitude
177,roberta-base,compound,4,0.1380004627140434,6,_consider_magnitude
178,roberta-base,head,4,0.13605675820390287,6,_consider_magnitude
179,roberta-base,modifier,4,0.09324027260322164,6,_consider_magnitude
180,roberta-base,compound,4,0.11985803281089359,7,_consider_magnitude
181,roberta-base,head,4,0.12412012872844516,7,_consider_magnitude
182,roberta-base,modifier,4,0.08499981188329263,7,_consider_magnitude
183,roberta-base,compound,4,0.11572235449804874,8,_consider_magnitude
184,roberta-base,head,4,0.12286102554662298,8,_consider_magnitude
185,roberta-base,modifier,4,0.0811097644139274,8,_consider_magnitude
186,roberta-base,compound,4,0.11603872982480964,9,_consider_magnitude
187,roberta-base,head,4,0.12684889498259963,9,_consider_magnitude
188,roberta-base,modifier,4,0.08564711683688431,9,_consider_magnitude
189,roberta-base,compound,4,0.1138189727031455,10,_consider_magnitude
190,roberta-base,head,4,0.1235100427002392,10,_consider_magnitude
191,roberta-base,modifier,4,0.08621743587778215,10,_consider_magnitude
192,roberta-base,compound,4,0.11191295155423123,11,_consider_magnitude
193,roberta-base,head,4,0.12172155100554752,11,_consider_magnitude
194,roberta-base,modifier,4,0.08423987506108019,11,_consider_magnitude
195,roberta-base,compound,4,0.10949082280199163,12,_consider_magnitude
196,roberta-base,head,4,0.12185696537671703,12,_consider_magnitude
197,roberta-base,modifier,4,0.08307991044766587,12,_consider_magnitude
198,roberta-base,compound,4,0.10660879618540271,13,_consider_magnitude
199,roberta-base,head,4,0.12440684353572033,13,_consider_magnitude
200,roberta-base,modifier,4,0.08367011270691412,13,_consider_magnitude
201,roberta-base,compound,4,0.10397204842980011,14,_consider_magnitude
202,roberta-base,head,4,0.1258453018558795,14,_consider_magnitude
203,roberta-base,modifier,4,0.08094138537844166,14,_consider_magnitude
204,roberta-base,compound,4,0.10053303439972151,15,_consider_magnitude
205,roberta-base,head,4,0.12383963616968954,15,_consider_magnitude
206,roberta-base,modifier,4,0.07800825899914728,15,_consider_magnitude
207,roberta-base,compound,4,0.09967966836254005,16,_consider_magnitude
208,roberta-base,head,4,0.1230424798714841,16,_consider_magnitude
209,roberta-base,modifier,4,0.0772238776416182,16,_consider_magnitude
210,roberta-base,compound,4,0.09833957708558891,17,_consider_magnitude
211,roberta-base,head,4,0.12231814073513396,17,_consider_magnitude
212,roberta-base,modifier,4,0.07606774551040678,17,_consider_magnitude
213,roberta-base,compound,4,0.0984290016703235,18,_consider_magnitude
214,roberta-base,head,4,0.12274482375372471,18,_consider_magnitude
215,roberta-base,modifier,4,0.0760754104748126,18,_consider_magnitude
216,roberta-base,compound,5,0.16730585875791404,1,_consider_magnitude
217,roberta-base,head,5,0.21053185821036058,1,_consider_magnitude
218,roberta-base,modifier,5,0.12176291965905951,1,_consider_magnitude
219,roberta-base,compound,5,0.17400049013716265,2,_consider_magnitude
220,roberta-base,head,5,0.17098166689607255,2,_consider_magnitude
221,roberta-base,modifier,5,0.13591320942096627,2,_consider_magnitude
222,roberta-base,compound,5,0.16258148753274884,3,_consider_magnitude
223,roberta-base,head,5,0.13277218861786313,3,_consider_magnitude
224,roberta-base,modifier,5,0.13516315824241365,3,_consider_magnitude
225,roberta-base,compound,5,0.1319480126226144,4,_consider_magnitude
226,roberta-base,head,5,0.1056120359995342,4,_consider_magnitude
227,roberta-base,modifier,5,0.11529703548621692,4,_consider_magnitude
228,roberta-base,compound,5,0.1320504141287885,5,_consider_magnitude
229,roberta-base,head,5,0.10945316503867955,5,_consider_magnitude
230,roberta-base,modifier,5,0.11112316064187519,5,_consider_magnitude
231,roberta-base,compound,5,0.13706057928315304,6,_consider_magnitude
232,roberta-base,head,5,0.11453790327189965,6,_consider_magnitude
233,roberta-base,modifier,5,0.11539850401882372,6,_consider_magnitude
234,roberta-base,compound,5,0.12178721891266303,7,_consider_magnitude
235,roberta-base,head,5,0.10245830730096112,7,_consider_magnitude
236,roberta-base,modifier,5,0.11351982602223254,7,_consider_magnitude
237,roberta-base,compound,5,0.11862483492438386,8,_consider_magnitude
238,roberta-base,head,5,0.10075005229882004,8,_consider_magnitude
239,roberta-base,modifier,5,0.11175571641540324,8,_consider_magnitude
240,roberta-base,compound,5,0.11997341532303622,9,_consider_magnitude
241,roberta-base,head,5,0.10288563830216656,9,_consider_magnitude
242,roberta-base,modifier,5,0.1197613511046253,9,_consider_magnitude
243,roberta-base,compound,5,0.11813179267548778,10,_consider_magnitude
244,roberta-base,head,5,0.09786307179836033,10,_consider_magnitude
245,roberta-base,modifier,5,0.12320088913587109,10,_consider_magnitude
246,roberta-base,compound,5,0.11571732888765397,11,_consider_magnitude
247,roberta-base,head,5,0.09391817011749752,11,_consider_magnitude
248,roberta-base,modifier,5,0.12087840492090715,11,_consider_magnitude
249,roberta-base,compound,5,0.11351237412691265,12,_consider_magnitude
250,roberta-base,head,5,0.09335096275146673,12,_consider_magnitude
251,roberta-base,modifier,5,0.11867089517203054,12,_consider_magnitude
252,roberta-base,compound,5,0.11170088753900351,13,_consider_magnitude
253,roberta-base,head,5,0.09702759067812579,13,_consider_magnitude
254,roberta-base,modifier,5,0.11921510764484387,13,_consider_magnitude
255,roberta-base,compound,5,0.11022921437308576,14,_consider_magnitude
256,roberta-base,head,5,0.09971032822016333,14,_consider_magnitude
257,roberta-base,modifier,5,0.1183336367381744,14,_consider_magnitude
258,roberta-base,compound,5,0.10743405735309616,15,_consider_magnitude
259,roberta-base,head,5,0.0986193482864014,15,_consider_magnitude
260,roberta-base,modifier,5,0.11721455193492444,15,_consider_magnitude
261,roberta-base,compound,5,0.10659602124472635,16,_consider_magnitude
262,roberta-base,head,5,0.0978962866441189,16,_consider_magnitude
263,roberta-base,modifier,5,0.11643528055366593,16,_consider_magnitude
264,roberta-base,compound,5,0.10544499908978548,17,_consider_magnitude
265,roberta-base,head,5,0.0975781906212773,17,_consider_magnitude
266,roberta-base,modifier,5,0.11551676231903497,17,_consider_magnitude
267,roberta-base,compound,5,0.1057362677372067,18,_consider_magnitude
268,roberta-base,head,5,0.09794355392462147,18,_consider_magnitude
269,roberta-base,modifier,5,0.1159357803732199,18,_consider_magnitude
270,roberta-base,compound,6,0.18159591676465786,1,_consider_magnitude
271,roberta-base,head,6,0.21029826288844838,1,_consider_magnitude
272,roberta-base,modifier,6,0.12017664444979541,1,_consider_magnitude
273,roberta-base,compound,6,0.18682210819268677,2,_consider_magnitude
274,roberta-base,head,6,0.16875857087984023,2,_consider_magnitude
275,roberta-base,modifier,6,0.1486536668282787,2,_consider_magnitude
276,roberta-base,compound,6,0.16884277438588047,3,_consider_magnitude
277,roberta-base,head,6,0.12215290381297796,3,_consider_magnitude
278,roberta-base,modifier,6,0.14353081077222615,3,_consider_magnitude
279,roberta-base,compound,6,0.14441805578472466,4,_consider_magnitude
280,roberta-base,head,6,0.09587314113451711,4,_consider_magnitude
281,roberta-base,modifier,6,0.13370769672523092,4,_consider_magnitude
282,roberta-base,compound,6,0.14868708339774675,5,_consider_magnitude
283,roberta-base,head,6,0.0934093248353569,5,_consider_magnitude
284,roberta-base,modifier,6,0.14206522148159514,5,_consider_magnitude
285,roberta-base,compound,6,0.15448742472012358,6,_consider_magnitude
286,roberta-base,head,6,0.0978041419431503,6,_consider_magnitude
287,roberta-base,modifier,6,0.15027904870507588,6,_consider_magnitude
288,roberta-base,compound,6,0.13976953307319606,7,_consider_magnitude
289,roberta-base,head,6,0.08818744057462691,7,_consider_magnitude
290,roberta-base,modifier,6,0.14816596423930786,7,_consider_magnitude
291,roberta-base,compound,6,0.13647790004675767,8,_consider_magnitude
292,roberta-base,head,6,0.08582246260615903,8,_consider_magnitude
293,roberta-base,modifier,6,0.14973579699416342,8,_consider_magnitude
294,roberta-base,compound,6,0.14180708735231876,9,_consider_magnitude
295,roberta-base,head,6,0.0874509401886687,9,_consider_magnitude
296,roberta-base,modifier,6,0.1633916477997331,9,_consider_magnitude
297,roberta-base,compound,6,0.1424591122054977,10,_consider_magnitude
298,roberta-base,head,6,0.0835346983357446,10,_consider_magnitude
299,roberta-base,modifier,6,0.16779437455487317,10,_consider_magnitude
300,roberta-base,compound,6,0.14140645709376487,11,_consider_magnitude
301,roberta-base,head,6,0.08032307824970539,11,_consider_magnitude
302,roberta-base,modifier,6,0.1663048164720085,11,_consider_magnitude
303,roberta-base,compound,6,0.14044578155490192,12,_consider_magnitude
304,roberta-base,head,6,0.08037162302427558,12,_consider_magnitude
305,roberta-base,modifier,6,0.1644115702637706,12,_consider_magnitude
306,roberta-base,compound,6,0.14057608594980087,13,_consider_magnitude
307,roberta-base,head,6,0.08417855534583361,13,_consider_magnitude
308,roberta-base,modifier,6,0.1668336990160102,13,_consider_magnitude
309,roberta-base,compound,6,0.14081114485824606,14,_consider_magnitude
310,roberta-base,head,6,0.08782963339113994,14,_consider_magnitude
311,roberta-base,modifier,6,0.16726038203460092,14,_consider_magnitude
312,roberta-base,compound,6,0.1378575785738695,15,_consider_magnitude
313,roberta-base,head,6,0.08654702934723246,15,_consider_magnitude
314,roberta-base,modifier,6,0.16573505411784245,15,_consider_magnitude
315,roberta-base,compound,6,0.13711152203836954,16,_consider_magnitude
316,roberta-base,head,6,0.08600281687441914,16,_consider_magnitude
317,roberta-base,modifier,6,0.1650835321433476,16,_consider_magnitude
318,roberta-base,compound,6,0.13616489893425057,17,_consider_magnitude
319,roberta-base,head,6,0.08603730921424534,17,_consider_magnitude
320,roberta-base,modifier,6,0.16418545381379887,17,_consider_magnitude
321,roberta-base,compound,6,0.1365251522613242,18,_consider_magnitude
322,roberta-base,head,6,0.08637456764810149,18,_consider_magnitude
323,roberta-base,modifier,6,0.1646095818442543,18,_consider_magnitude
324,roberta-base,compound,7,0.1790019222015633,1,_consider_magnitude
325,roberta-base,head,7,0.17001393475729126,1,_consider_magnitude
326,roberta-base,modifier,7,0.1251419031527659,1,_consider_magnitude
327,roberta-base,compound,7,0.17817673479622767,2,_consider_magnitude
328,roberta-base,head,7,0.135184527948979,2,_consider_magnitude
329,roberta-base,modifier,7,0.1351527694344614,2,_consider_magnitude
330,roberta-base,compound,7,0.16049883885172375,3,_consider_magnitude
331,roberta-base,head,7,0.10631291533935941,3,_consider_magnitude
332,roberta-base,modifier,7,0.12777234947117444,3,_consider_magnitude
333,roberta-base,compound,7,0.12345140622820411,4,_consider_magnitude
334,roberta-base,head,7,0.0752379481547528,4,_consider_magnitude
335,roberta-base,modifier,7,0.10601355656812511,4,_consider_magnitude
336,roberta-base,compound,7,0.12687252366226776,5,_consider_magnitude
337,roberta-base,head,7,0.07318339200779025,5,_consider_magnitude
338,roberta-base,modifier,7,0.11304501173047157,5,_consider_magnitude
339,roberta-base,compound,7,0.11981148050862304,6,_consider_magnitude
340,roberta-base,head,7,0.06570999997242197,6,_consider_magnitude
341,roberta-base,modifier,7,0.10948427154553428,6,_consider_magnitude
342,roberta-base,compound,7,0.10860487308613515,7,_consider_magnitude
343,roberta-base,head,7,0.0608287709168184,7,_consider_magnitude
344,roberta-base,modifier,7,0.10844772746327579,7,_consider_magnitude
345,roberta-base,compound,7,0.10303933263508437,8,_consider_magnitude
346,roberta-base,head,7,0.056181903252361734,8,_consider_magnitude
347,roberta-base,modifier,7,0.10936423606412714,8,_consider_magnitude
348,roberta-base,compound,7,0.10532565430918367,9,_consider_magnitude
349,roberta-base,head,7,0.05931282889518223,9,_consider_magnitude
350,roberta-base,modifier,7,0.12012799225332367,9,_consider_magnitude
351,roberta-base,compound,7,0.10498126874323328,10,_consider_magnitude
352,roberta-base,head,7,0.05547965111637013,10,_consider_magnitude
353,roberta-base,modifier,7,0.12401082037475289,10,_consider_magnitude
354,roberta-base,compound,7,0.10225765139103135,11,_consider_magnitude
355,roberta-base,head,7,0.05251841986758775,11,_consider_magnitude
356,roberta-base,modifier,7,0.12256980706645844,11,_consider_magnitude
357,roberta-base,compound,7,0.10111812668269922,12,_consider_magnitude
358,roberta-base,head,7,0.051866897893092914,12,_consider_magnitude
359,roberta-base,modifier,7,0.12334396847144641,12,_consider_magnitude
360,roberta-base,compound,7,0.09906902619820959,13,_consider_magnitude
361,roberta-base,head,7,0.05440911108769039,13,_consider_magnitude
362,roberta-base,modifier,7,0.1241666746510046,13,_consider_magnitude
363,roberta-base,compound,7,0.09873176776435345,14,_consider_magnitude
364,roberta-base,head,7,0.058213488421113145,14,_consider_magnitude
365,roberta-base,modifier,7,0.1232775387799293,14,_consider_magnitude
366,roberta-base,compound,7,0.09543838805798546,15,_consider_magnitude
367,roberta-base,head,7,0.056772475112818695,15,_consider_magnitude
368,roberta-base,modifier,7,0.12213801407159716,15,_consider_magnitude
369,roberta-base,compound,7,0.09483285586992556,16,_consider_magnitude
370,roberta-base,head,7,0.056358567034904335,16,_consider_magnitude
371,roberta-base,modifier,7,0.12161424150386603,16,_consider_magnitude
372,roberta-base,compound,7,0.09421582623525691,17,_consider_magnitude
373,roberta-base,head,7,0.05676864263061579,17,_consider_magnitude
374,roberta-base,modifier,7,0.12082858265226931,17,_consider_magnitude
375,roberta-base,compound,7,0.09458374452673636,18,_consider_magnitude
376,roberta-base,head,7,0.05710590106447193,18,_consider_magnitude
377,roberta-base,modifier,7,0.12131147540983607,18,_consider_magnitude
378,roberta-base,compound,8,0.1823809056952697,1,_consider_magnitude
379,roberta-base,head,8,0.16574402957071052,1,_consider_magnitude
380,roberta-base,modifier,8,0.13478178451865333,1,_consider_magnitude
381,roberta-base,compound,8,0.16498636509991582,2,_consider_magnitude
382,roberta-base,head,8,0.13687655102800028,2,_consider_magnitude
383,roberta-base,modifier,8,0.1188235998866596,2,_consider_magnitude
384,roberta-base,compound,8,0.15130998534732912,3,_consider_magnitude
385,roberta-base,head,8,0.10628475140701815,3,_consider_magnitude
386,roberta-base,modifier,8,0.12312826525932277,3,_consider_magnitude
387,roberta-base,compound,8,0.11513400196675551,4,_consider_magnitude
388,roberta-base,head,8,0.068463299098125,4,_consider_magnitude
389,roberta-base,modifier,8,0.09944640471808454,4,_consider_magnitude
390,roberta-base,compound,8,0.11272082851593011,5,_consider_magnitude
391,roberta-base,head,8,0.0696212513476096,5,_consider_magnitude
392,roberta-base,modifier,8,0.09951843481456445,5,_consider_magnitude
393,roberta-base,compound,8,0.1133883043543889,6,_consider_magnitude
394,roberta-base,head,8,0.06896186876800577,6,_consider_magnitude
395,roberta-base,modifier,8,0.09700236383271733,6,_consider_magnitude
396,roberta-base,compound,8,0.10190382599753865,7,_consider_magnitude
397,roberta-base,head,8,0.06348236001176882,7,_consider_magnitude
398,roberta-base,modifier,8,0.09443110446823437,7,_consider_magnitude
399,roberta-base,compound,8,0.09628391164280439,8,_consider_magnitude
400,roberta-base,head,8,0.06203540911216258,8,_consider_magnitude
401,roberta-base,modifier,8,0.09423096884125486,8,_consider_magnitude
402,roberta-base,compound,8,0.09504053971625442,9,_consider_magnitude
403,roberta-base,head,8,0.06164936778357715,9,_consider_magnitude
404,roberta-base,modifier,8,0.100891468151929,9,_consider_magnitude
405,roberta-base,compound,8,0.09535790593172433,10,_consider_magnitude
406,roberta-base,head,8,0.059102624292188446,10,_consider_magnitude
407,roberta-base,modifier,8,0.10356452782222392,10,_consider_magnitude
408,roberta-base,compound,8,0.09430014084372096,11,_consider_magnitude
409,roberta-base,head,8,0.057375452312743325,11,_consider_magnitude
410,roberta-base,modifier,8,0.10306630513584553,11,_consider_magnitude
411,roberta-base,compound,8,0.0942183812233922,12,_consider_magnitude
412,roberta-base,head,8,0.05834890279228266,12,_consider_magnitude
413,roberta-base,modifier,8,0.10395799599505609,12,_consider_magnitude
414,roberta-base,compound,8,0.09261384867444022,13,_consider_magnitude
415,roberta-base,head,8,0.060464432968289406,13,_consider_magnitude
416,roberta-base,modifier,8,0.10424926464247732,13,_consider_magnitude
417,roberta-base,compound,8,0.09271093822358063,14,_consider_magnitude
418,roberta-base,head,8,0.06391622193904438,14,_consider_magnitude
419,roberta-base,modifier,8,0.10371527212220509,14,_consider_magnitude
420,roberta-base,compound,8,0.08993366612053795,15,_consider_magnitude
421,roberta-base,head,8,0.061882451383366385,15,_consider_magnitude
