,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
129,bert-base-uncased,compound,3,0.0799076367373511,8,_consider_magnitude
130,bert-base-uncased,head,3,0.029107841775548277,8,_consider_magnitude
131,bert-base-uncased,modifier,3,0.06105173396767401,8,_consider_magnitude
132,bert-base-uncased,compound,3,0.08285962211054328,9,_consider_magnitude
133,bert-base-uncased,head,3,0.031239869861568983,9,_consider_magnitude
134,bert-base-uncased,modifier,3,0.06894897587996242,9,_consider_magnitude
135,bert-base-uncased,compound,3,0.08174237415885,10,_consider_magnitude
136,bert-base-uncased,head,3,0.027861506868127484,10,_consider_magnitude
137,bert-base-uncased,modifier,3,0.06982718699000041,10,_consider_magnitude
138,bert-base-uncased,compound,3,0.07979291821163605,11,_consider_magnitude
139,bert-base-uncased,head,3,0.025758751632797106,11,_consider_magnitude
140,bert-base-uncased,modifier,3,0.06633451820908107,11,_consider_magnitude
141,bert-base-uncased,compound,3,0.07816283578133133,12,_consider_magnitude
142,bert-base-uncased,head,3,0.02358445672967906,12,_consider_magnitude
143,bert-base-uncased,modifier,3,0.0661454490870708,12,_consider_magnitude
144,bert-base-uncased,compound,3,0.07725070501703858,13,_consider_magnitude
145,bert-base-uncased,head,3,0.022611006250139728,13,_consider_magnitude
146,bert-base-uncased,modifier,3,0.0692523146595638,13,_consider_magnitude
147,bert-base-uncased,compound,3,0.07543921842912941,14,_consider_magnitude
148,bert-base-uncased,head,3,0.020702430113090163,14,_consider_magnitude
149,bert-base-uncased,modifier,3,0.07063200825261168,14,_consider_magnitude
150,bert-base-uncased,compound,3,0.07264661639727511,15,_consider_magnitude
151,bert-base-uncased,head,3,0.018816848869258062,15,_consider_magnitude
152,bert-base-uncased,modifier,3,0.07069332796785825,15,_consider_magnitude
153,bert-base-uncased,compound,3,0.0721969384854669,16,_consider_magnitude
154,bert-base-uncased,head,3,0.018446375589643356,16,_consider_magnitude
155,bert-base-uncased,modifier,3,0.0704838189407658,16,_consider_magnitude
156,bert-base-uncased,compound,3,0.07157224388639245,17,_consider_magnitude
157,bert-base-uncased,head,3,0.018462983012522638,17,_consider_magnitude
158,bert-base-uncased,modifier,3,0.07057452101956802,17,_consider_magnitude
159,bert-base-uncased,compound,3,0.07152369911182226,18,_consider_magnitude
160,bert-base-uncased,head,3,0.018583067454880507,18,_consider_magnitude
161,bert-base-uncased,modifier,3,0.0708300198330954,18,_consider_magnitude
162,bert-base-uncased,compound,4,0.15278492165393143,1,_consider_magnitude
163,bert-base-uncased,head,4,0.12678793530484472,1,_consider_magnitude
164,bert-base-uncased,modifier,4,0.13480079809136714,1,_consider_magnitude
165,bert-base-uncased,compound,4,0.1441739519193788,2,_consider_magnitude
166,bert-base-uncased,head,4,0.11170087082512789,2,_consider_magnitude
167,bert-base-uncased,modifier,4,0.10482515243206644,2,_consider_magnitude
168,bert-base-uncased,compound,4,0.14453433615091227,3,_consider_magnitude
169,bert-base-uncased,head,4,0.11073465271693794,3,_consider_magnitude
170,bert-base-uncased,modifier,4,0.08439841135339869,3,_consider_magnitude
171,bert-base-uncased,compound,4,0.11056636865291933,4,_consider_magnitude
172,bert-base-uncased,head,4,0.08297732448356548,4,_consider_magnitude
173,bert-base-uncased,modifier,4,0.0697729567916497,4,_consider_magnitude
174,bert-base-uncased,compound,4,0.10977347355344562,5,_consider_magnitude
175,bert-base-uncased,head,4,0.06646853729702913,5,_consider_magnitude
176,bert-base-uncased,modifier,4,0.06855829204255932,5,_consider_magnitude
177,bert-base-uncased,compound,4,0.10470940796601799,6,_consider_magnitude
178,bert-base-uncased,head,4,0.059652547166806374,6,_consider_magnitude
179,bert-base-uncased,modifier,4,0.05941981412677639,6,_consider_magnitude
180,bert-base-uncased,compound,4,0.10187316343698073,7,_consider_magnitude
181,bert-base-uncased,head,4,0.0580627524331556,7,_consider_magnitude
182,bert-base-uncased,modifier,4,0.06887386024320395,7,_consider_magnitude
183,bert-base-uncased,compound,4,0.09207454852450589,8,_consider_magnitude
184,bert-base-uncased,head,4,0.050053734852216675,8,_consider_magnitude
185,bert-base-uncased,modifier,4,0.0705052353562655,8,_consider_magnitude
186,bert-base-uncased,compound,4,0.09668339866129318,9,_consider_magnitude
187,bert-base-uncased,head,4,0.054147915431114045,9,_consider_magnitude
188,bert-base-uncased,modifier,4,0.07841393849566393,9,_consider_magnitude
189,bert-base-uncased,compound,4,0.09510879458853513,10,_consider_magnitude
190,bert-base-uncased,head,4,0.05040927716191918,10,_consider_magnitude
191,bert-base-uncased,modifier,4,0.0797597033658775,10,_consider_magnitude
192,bert-base-uncased,compound,4,0.09228042272278698,11,_consider_magnitude
193,bert-base-uncased,head,4,0.04672753925898957,11,_consider_magnitude
194,bert-base-uncased,modifier,4,0.07547243327488798,11,_consider_magnitude
195,bert-base-uncased,compound,4,0.09141172675679388,12,_consider_magnitude
196,bert-base-uncased,head,4,0.04575919875572078,12,_consider_magnitude
197,bert-base-uncased,modifier,4,0.07569216225452152,12,_consider_magnitude
198,bert-base-uncased,compound,4,0.09075764979416377,13,_consider_magnitude
199,bert-base-uncased,head,4,0.046666219543743,13,_consider_magnitude
200,bert-base-uncased,modifier,4,0.07867127842025085,13,_consider_magnitude
201,bert-base-uncased,compound,4,0.08842750061479403,14,_consider_magnitude
202,bert-base-uncased,head,4,0.04495182250497424,14,_consider_magnitude
203,bert-base-uncased,modifier,4,0.0794863196354032,14,_consider_magnitude
204,bert-base-uncased,compound,4,0.08534873991178903,15,_consider_magnitude
205,bert-base-uncased,head,4,0.04259101346798121,15,_consider_magnitude
206,bert-base-uncased,modifier,4,0.08071526892846992,15,_consider_magnitude
207,bert-base-uncased,compound,4,0.08465633812712982,16,_consider_magnitude
208,bert-base-uncased,head,4,0.04198037130365076,16,_consider_magnitude
209,bert-base-uncased,modifier,4,0.08047510004375417,16,_consider_magnitude
210,bert-base-uncased,compound,4,0.08385790433485675,17,_consider_magnitude
211,bert-base-uncased,head,4,0.041915219106201274,17,_consider_magnitude
212,bert-base-uncased,modifier,4,0.08069610651745536,17,_consider_magnitude
213,bert-base-uncased,compound,4,0.08385534934672147,18,_consider_magnitude
214,bert-base-uncased,head,4,0.041991868750259495,18,_consider_magnitude
215,bert-base-uncased,modifier,4,0.08108446471401698,18,_consider_magnitude
216,bert-base-uncased,compound,5,0.14982966920927504,1,_consider_magnitude
217,bert-base-uncased,head,5,0.13515662352358218,1,_consider_magnitude
218,bert-base-uncased,modifier,5,0.13707156191832737,1,_consider_magnitude
219,bert-base-uncased,compound,5,0.14666346658517548,2,_consider_magnitude
220,bert-base-uncased,head,5,0.12511531448498062,2,_consider_magnitude
221,bert-base-uncased,modifier,5,0.12502180330334547,2,_consider_magnitude
222,bert-base-uncased,compound,5,0.131114963546414,3,_consider_magnitude
223,bert-base-uncased,head,5,0.10837332933695719,3,_consider_magnitude
224,bert-base-uncased,modifier,5,0.10574815438030565,3,_consider_magnitude
225,bert-base-uncased,compound,5,0.09635685215506791,4,_consider_magnitude
226,bert-base-uncased,head,5,0.07717548700587269,4,_consider_magnitude
227,bert-base-uncased,modifier,5,0.0939140441320635,4,_consider_magnitude
228,bert-base-uncased,compound,5,0.09529372049279111,5,_consider_magnitude
229,bert-base-uncased,head,5,0.06236523023488486,5,_consider_magnitude
230,bert-base-uncased,modifier,5,0.0965297497211424,5,_consider_magnitude
231,bert-base-uncased,compound,5,0.08805237181530051,6,_consider_magnitude
232,bert-base-uncased,head,5,0.05283040008680654,6,_consider_magnitude
233,bert-base-uncased,modifier,5,0.08792321776561353,6,_consider_magnitude
234,bert-base-uncased,compound,5,0.08541120123744479,7,_consider_magnitude
235,bert-base-uncased,head,5,0.05159295215543345,7,_consider_magnitude
236,bert-base-uncased,modifier,5,0.09728144499343147,7,_consider_magnitude
237,bert-base-uncased,compound,5,0.07199096807449955,8,_consider_magnitude
238,bert-base-uncased,head,5,0.042324858716949305,8,_consider_magnitude
239,bert-base-uncased,modifier,5,0.09769554935015487,8,_consider_magnitude
240,bert-base-uncased,compound,5,0.0727048120373605,9,_consider_magnitude
241,bert-base-uncased,head,5,0.043558756958776375,9,_consider_magnitude
242,bert-base-uncased,modifier,5,0.10640769282119598,9,_consider_magnitude
243,bert-base-uncased,compound,5,0.06898787338756296,10,_consider_magnitude
244,bert-base-uncased,head,5,0.03810062182023742,10,_consider_magnitude
245,bert-base-uncased,modifier,5,0.10808941180979391,10,_consider_magnitude
246,bert-base-uncased,compound,5,0.06448853928134571,11,_consider_magnitude
247,bert-base-uncased,head,5,0.033956431064823246,11,_consider_magnitude
248,bert-base-uncased,modifier,5,0.10199576510716579,11,_consider_magnitude
249,bert-base-uncased,compound,5,0.06114150482413697,12,_consider_magnitude
250,bert-base-uncased,head,5,0.0318894456633867,12,_consider_magnitude
251,bert-base-uncased,modifier,5,0.09972182566677207,12,_consider_magnitude
252,bert-base-uncased,compound,5,0.0589799848616953,13,_consider_magnitude
253,bert-base-uncased,head,5,0.03165694174307678,13,_consider_magnitude
254,bert-base-uncased,modifier,5,0.10258852235454931,13,_consider_magnitude
255,bert-base-uncased,compound,5,0.05598298377901908,14,_consider_magnitude
256,bert-base-uncased,head,5,0.030854675468600795,14,_consider_magnitude
257,bert-base-uncased,modifier,5,0.10402953566284377,14,_consider_magnitude
258,bert-base-uncased,compound,5,0.05244688019980007,15,_consider_magnitude
259,bert-base-uncased,head,5,0.028105508235046133,15,_consider_magnitude
260,bert-base-uncased,modifier,5,0.10463762283903894,15,_consider_magnitude
261,bert-base-uncased,compound,5,0.05180302318971106,16,_consider_magnitude
262,bert-base-uncased,head,5,0.02760473056053246,16,_consider_magnitude
263,bert-base-uncased,modifier,5,0.1043105843577239,16,_consider_magnitude
264,bert-base-uncased,compound,5,0.051048024195737646,17,_consider_magnitude
265,bert-base-uncased,head,5,0.027764417318987076,17,_consider_magnitude
266,bert-base-uncased,modifier,5,0.10441406137720247,17,_consider_magnitude
267,bert-base-uncased,compound,5,0.05109656897030784,18,_consider_magnitude
268,bert-base-uncased,head,5,0.02795859641726789,18,_consider_magnitude
269,bert-base-uncased,modifier,5,0.10477942468054666,18,_consider_magnitude
270,bert-base-uncased,compound,6,0.1409394658532453,1,_consider_magnitude
271,bert-base-uncased,head,6,0.1375550499101921,1,_consider_magnitude
272,bert-base-uncased,modifier,6,0.12816506121425722,1,_consider_magnitude
273,bert-base-uncased,compound,6,0.1525670215616147,2,_consider_magnitude
274,bert-base-uncased,head,6,0.13257856539661775,2,_consider_magnitude
275,bert-base-uncased,modifier,6,0.1344752544580858,2,_consider_magnitude
276,bert-base-uncased,compound,6,0.14060176180873465,3,_consider_magnitude
277,bert-base-uncased,head,6,0.11935133370113638,3,_consider_magnitude
278,bert-base-uncased,modifier,6,0.11874358568745647,3,_consider_magnitude
279,bert-base-uncased,compound,6,0.10691630415522548,4,_consider_magnitude
280,bert-base-uncased,head,6,0.08747354642110865,4,_consider_magnitude
281,bert-base-uncased,modifier,6,0.10183127520937953,4,_consider_magnitude
282,bert-base-uncased,compound,6,0.10169989078811234,5,_consider_magnitude
283,bert-base-uncased,head,6,0.07088440347438868,5,_consider_magnitude
284,bert-base-uncased,modifier,6,0.100124179546118,5,_consider_magnitude
285,bert-base-uncased,compound,6,0.09181829930369778,6,_consider_magnitude
286,bert-base-uncased,head,6,0.06033795875722435,6,_consider_magnitude
287,bert-base-uncased,modifier,6,0.08957536659923299,6,_consider_magnitude
288,bert-base-uncased,compound,6,0.09018306222427185,7,_consider_magnitude
289,bert-base-uncased,head,6,0.06013247527081553,7,_consider_magnitude
290,bert-base-uncased,modifier,6,0.10134040144728677,7,_consider_magnitude
291,bert-base-uncased,compound,6,0.0766372362569735,8,_consider_magnitude
292,bert-base-uncased,head,6,0.05160717508039604,8,_consider_magnitude
293,bert-base-uncased,modifier,6,0.10181804245569336,8,_consider_magnitude
294,bert-base-uncased,compound,6,0.07732295751661018,9,_consider_magnitude
295,bert-base-uncased,head,6,0.05176410921692873,9,_consider_magnitude
296,bert-base-uncased,modifier,6,0.110632369750623,9,_consider_magnitude
297,bert-base-uncased,compound,6,0.07347826503530674,10,_consider_magnitude
298,bert-base-uncased,head,6,0.04722831693350324,10,_consider_magnitude
299,bert-base-uncased,modifier,6,0.11055625285440082,10,_consider_magnitude
300,bert-base-uncased,compound,6,0.06996004637303466,11,_consider_magnitude
301,bert-base-uncased,head,6,0.0434903692915976,11,_consider_magnitude
302,bert-base-uncased,modifier,6,0.10425054213654494,11,_consider_magnitude
303,bert-base-uncased,compound,6,0.06679952604970091,12,_consider_magnitude
304,bert-base-uncased,head,6,0.04229207985615417,12,_consider_magnitude
305,bert-base-uncased,modifier,6,0.1013838454487677,12,_consider_magnitude
306,bert-base-uncased,compound,6,0.06401203399411713,13,_consider_magnitude
307,bert-base-uncased,head,6,0.0423968343697004,13,_consider_magnitude
308,bert-base-uncased,modifier,6,0.10388773382133608,13,_consider_magnitude
309,bert-base-uncased,compound,6,0.061405946096137816,14,_consider_magnitude
310,bert-base-uncased,head,6,0.04225375503412506,14,_consider_magnitude
311,bert-base-uncased,modifier,6,0.10545905152452949,14,_consider_magnitude
312,bert-base-uncased,compound,6,0.05775486805083149,15,_consider_magnitude
313,bert-base-uncased,head,6,0.03991594089034949,15,_consider_magnitude
314,bert-base-uncased,modifier,6,0.10523421256862539,15,_consider_magnitude
315,bert-base-uncased,compound,6,0.057149335862771586,16,_consider_magnitude
316,bert-base-uncased,head,6,0.03949181285989403,16,_consider_magnitude
317,bert-base-uncased,modifier,6,0.10494549890933945,16,_consider_magnitude
318,bert-base-uncased,compound,6,0.05668305052808412,17,_consider_magnitude
319,bert-base-uncased,head,6,0.039906998431876034,17,_consider_magnitude
320,bert-base-uncased,modifier,6,0.105179280323717,17,_consider_magnitude
321,bert-base-uncased,compound,6,0.05674692523146596,18,_consider_magnitude
322,bert-base-uncased,head,6,0.04005774273185719,18,_consider_magnitude
323,bert-base-uncased,modifier,6,0.10565961809314849,18,_consider_magnitude
324,bert-base-uncased,compound,7,0.14955533051726191,1,_consider_magnitude
325,bert-base-uncased,head,7,0.13990458425268087,1,_consider_magnitude
326,bert-base-uncased,modifier,7,0.12426456258325853,1,_consider_magnitude
327,bert-base-uncased,compound,7,0.1648946182801983,2,_consider_magnitude
328,bert-base-uncased,head,7,0.13485459227037944,2,_consider_magnitude
329,bert-base-uncased,modifier,7,0.139817742344714,2,_consider_magnitude
330,bert-base-uncased,compound,7,0.15460516543125707,3,_consider_magnitude
331,bert-base-uncased,head,7,0.12541695534010766,3,_consider_magnitude
332,bert-base-uncased,modifier,7,0.12586016669642544,3,_consider_magnitude
333,bert-base-uncased,compound,7,0.1276848881963673,4,_consider_magnitude
334,bert-base-uncased,head,7,0.10019555047693202,4,_consider_magnitude
335,bert-base-uncased,modifier,7,0.11173455097831637,4,_consider_magnitude
336,bert-base-uncased,compound,7,0.12394195906547667,5,_consider_magnitude
337,bert-base-uncased,head,7,0.09097343024322467,5,_consider_magnitude
338,bert-base-uncased,modifier,7,0.10692556921852962,5,_consider_magnitude
339,bert-base-uncased,compound,7,0.1138256378691705,6,_consider_magnitude
340,bert-base-uncased,head,7,0.0786381924707909,6,_consider_magnitude
341,bert-base-uncased,modifier,7,0.09811999392604813,6,_consider_magnitude
342,bert-base-uncased,compound,7,0.1131863706761651,7,_consider_magnitude
343,bert-base-uncased,head,7,0.08129091966247363,7,_consider_magnitude
344,bert-base-uncased,modifier,7,0.10997574506441236,7,_consider_magnitude
345,bert-base-uncased,compound,7,0.10128276987706905,8,_consider_magnitude
346,bert-base-uncased,head,7,0.07300785822386695,8,_consider_magnitude
347,bert-base-uncased,modifier,7,0.11028659119960864,8,_consider_magnitude
348,bert-base-uncased,compound,7,0.10217790591060243,9,_consider_magnitude
349,bert-base-uncased,head,7,0.07371658830833304,9,_consider_magnitude
350,bert-base-uncased,modifier,7,0.11785405063421872,9,_consider_magnitude
351,bert-base-uncased,compound,7,0.09994794211674381,10,_consider_magnitude
352,bert-base-uncased,head,7,0.07169999329315614,10,_consider_magnitude
353,bert-base-uncased,modifier,7,0.1181126302644732,10,_consider_magnitude
354,bert-base-uncased,compound,7,0.09744405374417543,11,_consider_magnitude
355,bert-base-uncased,head,7,0.06816644470207242,11,_consider_magnitude
356,bert-base-uncased,modifier,7,0.11271905031091012,11,_consider_magnitude
357,bert-base-uncased,compound,7,0.09470766145129714,12,_consider_magnitude
358,bert-base-uncased,head,7,0.06615822402774717,12,_consider_magnitude
359,bert-base-uncased,modifier,7,0.11064439994506776,12,_consider_magnitude
360,bert-base-uncased,compound,7,0.09282719018373559,13,_consider_magnitude
361,bert-base-uncased,head,7,0.06727730883099711,13,_consider_magnitude
362,bert-base-uncased,modifier,7,0.11269605541769265,13,_consider_magnitude
363,bert-base-uncased,compound,7,0.09156758103304559,14,_consider_magnitude
364,bert-base-uncased,head,7,0.06751747771571286,14,_consider_magnitude
365,bert-base-uncased,modifier,7,0.1151054092292559,14,_consider_magnitude
366,bert-base-uncased,compound,7,0.08799315263179747,15,_consider_magnitude
367,bert-base-uncased,head,7,0.06551692200579344,15,_consider_magnitude
368,bert-base-uncased,modifier,7,0.1151232941462028,15,_consider_magnitude
369,bert-base-uncased,compound,7,0.08761756937591221,16,_consider_magnitude
370,bert-base-uncased,head,7,0.06533551784818899,16,_consider_magnitude
371,bert-base-uncased,modifier,7,0.1150951892767148,16,_consider_magnitude
372,bert-base-uncased,compound,7,0.08753197727338054,17,_consider_magnitude
373,bert-base-uncased,head,7,0.06601386719810419,17,_consider_magnitude
374,bert-base-uncased,modifier,7,0.11560235442156666,17,_consider_magnitude
375,bert-base-uncased,compound,7,0.08761884686997984,18,_consider_magnitude
376,bert-base-uncased,head,7,0.06622848620146721,18,_consider_magnitude
377,bert-base-uncased,modifier,7,0.1161363469418389,18,_consider_magnitude
378,bert-base-uncased,compound,8,0.14644525326622188,1,_consider_magnitude
379,bert-base-uncased,head,8,0.15486826597842726,1,_consider_magnitude
380,bert-base-uncased,modifier,8,0.12395762919516462,1,_consider_magnitude
381,bert-base-uncased,compound,8,0.16362074897565881,2,_consider_magnitude
382,bert-base-uncased,head,8,0.13671775845541226,2,_consider_magnitude
383,bert-base-uncased,modifier,8,0.1458006936074472,2,_consider_magnitude
384,bert-base-uncased,compound,8,0.15354531218788842,3,_consider_magnitude
385,bert-base-uncased,head,8,0.11654235202815237,3,_consider_magnitude
